s8.mbl.p2,s7.s4.day.no.mou.p2.p4,s3.new.rev.p3,s7.s5.s4.day.nomou.p4,s8.og.rev.p3,s8.ic.mou.all.p3,target,s7.rev.p2.p6,s7.new.rev.p3.p6,ds.usg.p6,ds.og.usg.p4,s4.day.no.mou.p2,s7.rtd.mou.p3.p6,s7.new.rev.l21.p6,s8.new.rev.p3,s1.loc.og.mou.p1,s7.rtd.mou.l21.p6,s8.rtd.mou.p3,s8.rev.p6,s5.rev.p2,s4.rch.val.gt.30.p2,s4.loc.ins.l14,s4.data.ins.l14,s3.og.rev.all.m2,s3.new.rev.m2
6.44,99.0,6.71,0.0,-0.22,0.1,0,0.1,0.4,0,0,0,0.4,0.6,-0.22,52.3496,0.59,-0.19,0.01,19.88,1.0,14.0,0,9.79,9.9
0.28,99.0,1.55,0.0,0.05,0.25,0,0.24,0.4,0,0,0,0.31,0.5,0.08,29.8829,0.41,0.03,-0.01,6.09,0.0,14.0,0,1.63,1.78
-7.960000000000001,0.0,6.05,0.882352941,0.42,0.13,0,0.41,0.53,0,0,0,0.54,0.55,0.42,16.1831,0.54,0.35,-0.02,24.52,0.0,14.0,0,5.01,4.98
-5.39,0.272727273,5.04,0.272727273,0.33,0.01,0,0.28,0.44,0,0,0,0.44,0.54,0.34,12.0332,0.54,0.28,0.03,15.04,1.0,14.0,0,3.78,3.75
-0.33,0.0,7.76,1.0,-0.08,0.04,0,0.17,0.51,0,0,0,0.59,0.74,-0.17,52.0329,0.82,-0.08,0.14,11.09,1.0,14.0,0,3.64,7.18
0.0,0.4375,2.61,0.5,-0.22,0.26,1,0.0,0.19,0,0,1,0.12,0.66,-0.3,0.3832,0.66,-0.18,0.03,0.0,0.0,14.0,0,4.97,4.99
-1.83,99.0,0.54,0.0,0.0,0.07,0,0.05,0.01,0,0,0,0.33,0.93,0.03,107.0235125,0.49,-1.3450000000000002,0.13,3.8,0.0,14.0,0,2.13,27.29875
0.0,99.0,3.16,0.0,-0.42,-0.51,0,0.06,0.15,0,0,0,0.36,0.22,-0.42,23.8663,0.57,-0.42,-0.34,6.25,0.0,14.0,0,7.97,27.29875
-0.52,0.0,11.83,0.4,-0.21,-0.2,1,0.09,0.25,0,0,0,0.25,0.44,-0.04,47.4995,0.43,-0.39,-0.37,20.47,1.0,14.0,0,10.18,15.97
-0.71,0.2,15.39,0.4,-0.41,-0.01,0,0.1,0.51,0,0,0,0.5,0.6,-0.72,10.1498,0.6,-0.34,0.08,25.66,0.0,14.0,0,6.66,13.53
0.0,0.304347826,0.0,0.695652174,0.0,-0.14,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.61,0.0,1.1166,0.74,0.0,-0.1,0.0,0.0,11.5,0,7.13,8.82
6.01,0.0,6.73,0.0,0.37,0.47,0,0.3,0.45,0,0,0,0.4,0.72,0.45,24.8496,0.72,0.31,0.18,24.39,1.0,14.0,1,4.41,4.9
-1.86,0.571428571,11.41,0.571428571,-0.7,-1.04,1,0.13,0.39,0,0,1,0.47,0.61,-1.29,1.0166,0.72,-1.3450000000000002,-0.09,28.3,1.0,14.0,1,9.86,14.93
0.7,0.142857143,7.26,0.571428571,0.15,0.04,0,0.19,0.29,0,0,0,0.29,0.7,0.53,14.5164,0.7,0.14,0.07,29.69,1.0,13.0,3,5.93,6.8
-5.14,99.0,21.31,0.0,-1.125,0.22,1,0.07,0.38,0,0,0,0.43,0.51,-1.52,35.4499,0.55,-1.3,-0.12,15.38,0.0,14.0,0,13.76,17.68
-5.23,99.0,8.83,0.0,-0.6,0.01,0,0.08,0.37,0,0,0,0.39,0.6,-0.6,1.2833,0.65,-0.47,0.0,20.69,0.0,14.0,5,8.19,8.68
0.0,0.153846154,16.72,0.692307692,-0.57,-0.65,0,0.21,0.58,0,0,1,0.58,0.63,-1.52,24.0498,0.59,-1.3450000000000002,0.05,22.35,0.0,14.0,0,3.82,15.26
-2.13,99.0,6.23,0.0,0.03,-0.58,0,0.15,0.11,0,0,0,0.49,0.18,0.03,107.0235125,0.67,1.175,-0.03,75.53125,1.0,14.0,5,8.57,27.29875
-7.47,0.0,10.3,0.555555556,-1.125,-1.04,1,0.14,0.52,0,0,0,0.765,0.78,-1.36,107.0235125,0.89,-1.3450000000000002,-0.15,20.76,1.0,14.0,0,11.28,24.61
0.39,0.0,7.18,1.0,-0.34,-0.17,0,0.22,0.53,0,0,0,0.49,0.56,-0.12,24.8995,0.53,-0.29,0.12,43.8,1.0,14.0,5,6.56,7.03
-2.09,0.0,10.11,0.0,-0.1,0.55,0,0.2,0.47,0,0,0,0.48,0.59,-0.42,54.6662,0.59,-0.08,0.1,25.01,1.0,14.0,0,9.95,10.17
0.27,99.0,11.06,0.0,-0.43,0.01,0,0.23,0.52,0,0,0,0.56,0.67,-0.45,0.0,0.72,-0.11,0.2,33.29,1.0,13.0,1,4.61,6.21
-1.54,99.0,9.6,0.0,-1.03,-0.25,0,0.09,0.51,0,0,0,0.44,0.64,-1.03,0.0,0.6,-1.16,-0.02,9.4,0.0,11.5,0,7.99,7.99
-0.52,99.0,14.35,0.0,-0.12,0.17,1,0.17,0.41,0,0,0,0.48,0.75,-0.16,73.466,0.81,-0.09,0.4,38.96,1.0,14.0,0,18.26375,27.29875
-3.24,0.375,2.48,0.0,0.19,0.24,0,0.17,0.26,0,0,0,0.27,0.43,0.19,13.0832,0.42,0.17,-0.03,9.45,0.0,11.5,0,3.17,3.35
-2.35,99.0,8.65,0.0,-0.05,0.0,1,0.01,0.06,0,0,0,0.42,0.175,-0.05,107.0235125,0.51,-1.3450000000000002,-0.555,11.92,0.0,14.0,0,18.26375,27.29875
0.0,0.272727273,0.3,0.318181818,-0.01,0.06,1,0.02,0.1,0,0,1,0.02,0.935,-0.01,0.0,0.175,-0.01,0.0,0.4,0.0,11.5,0,2.56,2.56
6.44,99.0,11.59,0.0,0.76,0.96,0,0.18,0.4,0,0,0,0.4,0.58,0.97,107.0235125,0.58,0.64,-0.21,64.04,2.0,14.0,0,17.99,18.39
6.44,0.0,7.5,0.5,0.24,-0.2,0,0.34,0.67,0,0,0,0.67,0.7,0.24,42.4328,0.71,0.21,0.4,23.36,1.0,14.0,0,6.59,6.59
-0.45,0.3125,1.98,0.25,-0.27,-1.04,1,0.05,0.27,0,0,1,0.29,0.28,-0.27,0.65,0.3,-0.22,-0.04,1.5,0.0,12.0,0,3.59,3.57
-0.37,0.0,12.7,0.0,-0.12,0.11,0,0.27,0.58,0,0,0,0.6,0.7,-0.29,24.3662,0.7,-0.1,0.26,30.57,1.0,14.0,0,10.08,11.21
4.86,99.0,4.1,0.0,0.32,-0.22,1,0.22,0.43,0,0,0,0.45,0.59,0.31,0.0,0.67,-0.13,0.08,14.4,1.0,14.0,0,3.08,4.68
0.98,0.0,9.7,0.0,0.51,-0.28,0,0.3,0.45,0,0,0,0.41,0.56,0.59,29.9828,0.52,0.43,0.0,33.61,0.0,14.0,0,7.81,8.06
-0.19,1.0,5.88,1.0,-0.95,-0.25,1,0.24,0.23,0,0,1,0.17,0.52,-0.95,0.4997,0.39,-0.79,0.05,1.0,0.0,14.0,2,6.16,6.16
-5.7,0.0,11.94,0.0,0.75,0.03,0,0.39,0.6,0,0,0,0.65,0.83,1.24,83.7162,0.8,1.175,0.41,29.89,2.0,11.5,4,6.38,9.27
-7.960000000000001,99.0,8.24,0.0,0.04,0.34,0,0.25,0.43,0,0,0,0.43,0.55,0.04,32.3829,0.55,0.03,0.01,21.91,0.0,14.0,2,8.04,8.04
-3.81,0.25,2.45,0.375,0.15,0.07,0,0.05,0.32,0,0,1,0.4,0.36,0.13,5.0332,0.5,-0.08,-0.52,13.53,0.0,14.0,5,3.55,3.54
-2.61,0.285714286,8.92,0.5,-0.04,0.34,1,0.12,0.37,0,0,1,0.36,0.43,-0.25,23.7832,0.45,-0.03,0.03,7.6,0.0,13.0,0,8.69,10.85
1.77,0.75,1.66,0.75,-0.07,0.09,0,0.12,0.32,0,0,1,0.31,0.4,-0.05,4.4998,0.41,-0.06,-0.07,3.66,0.0,13.0,1,1.97,2.14
-5.78,0.125,13.19,0.5,0.33,0.14,0,0.27,0.56,0,0,0,0.58,0.8,0.11,6.4998,0.81,0.68,0.33,27.44,1.0,13.0,0,8.11,13.27
-3.39,0.071428571,5.57,0.428571429,0.23,0.25,0,0.4,0.45,0,0,0,0.45,0.82,0.24,8.2164,0.81,0.19,0.08,19.45,1.0,11.5,0,4.33,4.37
-7.960000000000001,99.0,6.21,0.0,0.4,0.07,0,0.18,0.26,0,0,0,0.25,0.52,0.78,22.7662,0.5,0.22,-0.09,23.87,1.0,14.0,0,18.0,18.0
-7.960000000000001,99.0,7.26,0.0,0.19,0.35,0,0.27,0.41,0,0,0,0.43,0.61,0.19,42.7162,0.62,0.16,0.16,24.72,0.0,14.0,0,6.84,7.24
-0.39,99.0,7.85,0.0,0.08,0.08,1,0.15,0.45,0,0,0,0.38,0.67,0.08,76.9831,0.53,0.14,0.02,21.89,0.0,14.0,4,5.18,8.55
-7.960000000000001,0.428571429,15.47,0.428571429,-0.15,0.45,1,0.18,0.32,0,0,1,0.3,0.46,-0.15,5.8666,0.44,-0.08,-0.1,48.13,0.0,12.0,0,18.26375,27.29875
-1.0,99.0,26.005000000000003,0.0,0.995,0.96,0,0.21,0.4,0,0,0,0.39,0.55,1.36,27.0994,0.55,1.05,-0.17,75.53125,2.5,14.0,0,18.26375,27.29875
0.0,99.0,26.005000000000003,0.0,-0.07,-0.29,0,0.12,0.47,0,0,0,0.41,0.52,-0.45,65.2994,0.58,0.12,-0.29,45.43,1.0,14.0,5,2.91,27.29875
-0.17,99.0,26.005000000000003,0.0,-0.1,0.53,0,0.23,0.48,0,0,0,0.52,0.53,1.36,31.933,0.67,-0.73,0.28,66.74,1.0,14.0,2,4.2,27.29875
-7.09,0.25,6.11,0.5,-0.02,-1.04,0,0.17,0.41,0,0,0,0.53,0.6,-0.02,48.5164,0.65,0.0,0.07,12.68,0.0,14.0,0,7.54,8.32
0.48,99.0,26.005000000000003,0.0,-0.04,-0.52,0,0.03,0.765,0,0,0,0.35,0.935,-1.52,107.0235125,0.52,-1.3450000000000002,0.21,12.99,1.0,14.0,0,0.91,27.29875
-1.19,0.3,5.66,0.3,-0.49,-0.67,0,0.19,0.62,0,0,1,0.42,0.88,-0.56,9.3332,0.78,-1.27,0.12,11.3,0.0,13.0,0,4.68,4.94
0.0,0.5,0.16,0.928571429,-0.02,-0.47,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,-0.02,0.8832,0.175,-0.01,-0.555,0.0,0.0,12.0,2,12.58,15.75
-7.960000000000001,1.0,5.65,0.0,-0.16,0.07,0,0.18,0.4,0,0,0,0.4,0.63,-0.16,27.9495,0.62,-0.09,-0.05,17.63,0.0,14.0,0,5.85,6.05
-4.07,99.0,2.22,0.0,0.11,-0.2,0,0.24,0.41,0,0,0,0.44,0.61,0.11,29.1161,0.63,0.17,0.01,8.59,0.0,14.0,5,3.44,3.49
-7.960000000000001,0.333333333,7.48,0.333333333,0.51,-0.01,0,0.21,0.29,0,0,1,0.29,0.4,0.51,43.1831,0.39,0.42,-0.02,18.53,0.0,11.5,0,10.77,10.77
0.31,0.0,6.67,1.0,0.37,-0.01,0,0.28,0.55,0,0,0,0.63,0.77,0.37,58.7329,0.84,0.15,0.3,22.03,1.0,14.0,0,7.89,8.92
6.44,0.0,14.96,0.0,0.995,0.13,0,0.09,0.51,0,0,0,0.58,0.65,1.36,107.0235125,0.81,0.64,-0.01,61.32,1.0,14.0,0,6.57,14.95
-5.25,99.0,10.74,0.0,0.09,0.0,1,0.3,0.35,0,0,0,0.31,0.59,0.1,21.4495,0.55,-0.11,0.0,38.08,1.0,14.0,0,3.5,13.97
0.0,0.333333333,8.78,0.523809524,-1.125,0.0,1,0.0,0.21,0,0,1,0.21,0.42,-1.28,0.1,0.42,-0.86,-0.5,0.0,0.0,11.5,0,14.23,14.23
-0.86,0.0,18.26,0.0,0.1,0.36,0,0.25,0.52,0,0,0,0.46,0.59,-0.23,68.1662,0.61,0.57,0.02,21.49,1.0,14.0,0,2.81,14.99
-0.08,0.4,1.72,0.6,0.0,0.01,1,0.0,0.06,0,0,2,0.02,0.4,0.0,0.0,0.18,0.01,-0.16,0.45,0.0,11.5,0,3.86,4.38
0.42,0.0,4.13,1.0,0.23,0.96,1,0.17,0.26,0,0,0,0.4,0.46,0.34,27.5496,0.54,0.39,-0.13,12.06,0.0,14.0,0,5.82,7.78
6.44,99.0,23.22,0.0,0.995,-0.23,0,0.27,0.48,0,0,0,0.47,0.64,1.36,107.0235125,0.62,1.175,0.525,75.53125,1.0,14.0,0,18.26375,21.92
0.0,0.411764706,0.0,1.0,0.0,0.0,0,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.37,0.0,1.4333,0.27,0.0,-0.19,0.0,0.0,11.5,0,3.51,3.66
-0.63,0.75,3.62,0.5,-0.16,-0.04,1,0.18,0.25,0,0,1,0.23,0.55,-0.13,5.5331,0.57,-0.44,-0.11,18.67,0.0,14.0,2,4.18,5.61
-7.05,0.0,6.07,0.0,0.06,-0.42,0,0.17,0.32,0,0,0,0.33,0.63,0.06,23.9831,0.64,0.05,0.05,21.59,0.0,14.0,0,9.48,9.42
-7.960000000000001,0.0,14.92,0.0,-0.52,-0.71,0,0.17,0.44,0,0,0,0.44,0.58,-0.7,38.7829,0.54,-0.46,-0.31,18.4,0.0,14.0,0,9.3,12.19
0.24,99.0,12.9,0.0,-0.22,0.13,1,0.12,0.33,0,0,0,0.29,0.62,-0.29,46.0995,0.53,0.52,-0.02,15.76,1.0,14.0,0,9.66,12.39
-0.36,0.416666667,8.37,0.583333333,-0.87,-0.14,1,0.01,0.39,0,0,2,0.39,0.81,-0.96,1.0166,0.81,-0.73,0.1,1.21,0.0,11.5,1,9.49,10.08
-0.67,0.2,16.91,0.4,0.41,-0.06,0,0.2,0.44,0,0,0,0.37,0.56,0.42,96.1164,0.54,-0.61,-0.01,29.99,1.0,13.0,0,3.05,15.79
-3.74,0.166666667,16.63,0.333333333,0.35,0.27,0,0.3,0.5,0,0,0,0.5,0.6,0.54,52.1496,0.6,0.29,0.39,38.77,1.0,14.0,0,11.95,15.58
0.0,0.0,13.37,0.0,-0.53,-0.17,0,0.08,0.39,0,0,0,0.4,0.61,-1.03,38.6829,0.55,0.18,-0.04,5.59,0.0,14.0,0,7.03,10.64
-4.89,0.0,22.72,0.0,0.17,0.05,0,0.09,0.4,0,0,0,0.43,0.45,-1.52,73.5995,0.48,0.94,-0.25,10.32,0.0,14.0,0,10.66,18.51
0.0,0.333333333,0.0,0.857142857,0.0,0.0,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,0.0,0.175,0.0,-0.14,0.0,0.0,11.5,0,6.39,7.16
6.44,0.5,6.98,0.375,0.06,-0.14,0,0.06,0.25,0,0,1,0.21,0.47,0.04,10.8332,0.38,0.09,-0.26,21.0,1.0,12.0,0,9.32,9.79
-0.05,0.5,11.48,0.5,-0.98,-0.97,1,0.0,0.57,0,0,2,0.58,0.75,-1.17,0.1,0.78,-0.82,0.11,0.2,0.0,14.0,0,7.56,8.85
0.0,0.388888889,6.86,0.666666667,-0.97,-0.74,1,0.0,0.38,0,0,1,0.32,0.89,-1.04,0.0,0.935,-1.3450000000000002,0.03,0.0,0.0,11.5,0,4.83,8.08
-7.960000000000001,99.0,7.27,0.0,-0.44,-0.89,0,0.22,0.66,0,0,0,0.74,0.935,-0.44,107.0235125,0.935,-1.3450000000000002,0.35,13.12,0.0,14.0,0,9.79,11.92
-7.960000000000001,99.0,18.29,0.0,0.995,0.87,0,0.27,0.35,0,0,0,0.34,0.49,1.36,107.0235125,0.49,1.175,-0.4,75.53125,2.5,14.0,5,18.26375,23.15
0.0,0.269230769,0.0,0.884615385,0.0,0.06,1,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,0.0,0.175,0.0,-0.46,0.0,0.0,11.5,0,7.33,15.74
3.16,0.6,9.29,0.4,0.12,0.26,0,0.27,0.52,0,0,1,0.52,0.72,0.23,5.4665,0.78,0.07,0.11,20.78,1.0,13.0,0,6.31,7.95
-0.43,0.166666667,8.17,0.333333333,-0.1,-0.32,0,0.11,0.28,0,0,0,0.24,0.37,-0.43,2.3164,0.34,-0.37,-0.29,20.38,0.0,14.0,0,4.85,13.84
-0.66,0.066666667,2.71,0.866666667,0.1,0.28,0,0.31,0.58,0,0,0,0.74,0.935,0.12,36.3828,0.935,0.29,0.13,6.6,1.0,14.0,1,2.43,5.31
3.49,99.0,8.4,0.0,-0.25,-1.04,0,0.18,0.34,0,0,0,0.32,0.53,0.02,30.3828,0.52,-0.2,-0.08,28.57,1.0,14.0,0,12.52,12.85
2.66,0.272727273,17.01,0.363636364,-1.125,0.65,0,0.14,0.71,0,0,0,0.71,0.82,-1.52,12.3166,0.82,-1.3450000000000002,0.19,12.1,1.0,13.0,0,13.22,13.43
-0.4,0.0,11.2,1.0,0.995,0.31,1,0.2,0.33,0,0,0,0.38,0.52,1.36,107.0235125,0.54,1.175,0.16,34.65,1.0,12.0,1,10.43,19.81
-6.16,0.5,4.44,0.0,0.22,0.04,0,0.24,0.4,0,0,0,0.4,0.51,0.22,30.0495,0.52,0.2,0.03,13.7,0.0,13.0,1,4.18,4.3
0.0,0.269230769,0.0,1.0,0.0,0.57,0,0.0,0.0049999999999999,0,0,1,0.0049999999999999,0.175,0.0,1.0832,0.175,0.0,-0.27,0.0,0.0,13.0,0,4.67,10.39
-0.09,0.166666667,10.05,0.5,0.63,0.51,0,0.39,0.51,0,0,1,0.49,0.52,1.05,34.3996,0.52,0.54,-0.02,25.35,1.0,11.5,0,3.79,6.58
1.07,0.428571429,8.04,0.428571429,-0.47,-0.68,0,0.16,0.53,0,0,1,0.45,0.59,-0.55,1.5999,0.55,-0.39,0.05,15.39,0.0,11.5,0,5.07,6.66
1.04,0.666666667,9.38,0.0,0.11,0.01,0,0.23,0.37,0,0,0,0.34,0.56,0.65,24.5164,0.55,0.27,0.11,34.8,1.0,13.0,0,7.31,7.31
-7.960000000000001,99.0,26.005000000000003,0.0,-1.125,-0.59,1,0.15,0.44,0,0,0,0.43,0.56,-1.52,54.1163,0.56,-1.3450000000000002,-0.15,75.53125,0.0,14.0,1,18.26375,24.77
0.67,1.0,10.85,0.0,-0.25,-0.93,1,0.1,0.33,0,0,0,0.34,0.48,-0.4,0.0,0.48,-1.02,-0.555,29.36,2.5,13.0,5,6.09,15.89
0.0,0.5,10.81,0.928571429,-0.67,-0.99,1,0.0,0.27,0,0,1,0.02,0.55,-1.08,0.0,0.26,-0.56,-0.14,0.0,0.0,11.5,0,6.52,8.91
6.44,99.0,6.39,0.0,-0.6,-0.3,0,0.1,0.3,0,0,0,0.29,0.42,-0.44,12.1995,0.42,-0.5,-0.1,9.59,1.0,13.0,2,9.55,10.26
6.1,99.0,17.59,0.0,-1.01,-0.23,1,0.14,0.42,0,0,0,0.43,0.56,-1.52,2.7332,0.56,-0.83,-0.09,51.29,2.0,14.0,0,15.97,20.46
-0.97,99.0,18.75,0.0,0.995,0.28,1,0.24,0.4,0,0,0,0.41,0.57,1.36,90.8328,0.6,0.84,0.25,46.73,2.0,14.0,0,12.14,16.7
-4.96,0.333333333,5.44,0.333333333,0.0,-0.22,0,0.18,0.44,0,0,0,0.42,0.75,-0.07,11.5997,0.73,-0.01,0.13,17.93,0.0,12.0,0,5.54,5.8
0.0,0.0,26.005000000000003,0.0,-0.33,-0.39,0,0.08,0.57,0,0,0,0.24,0.6,-1.52,47.4996,0.27,-1.3450000000000002,-0.08,7.33,0.0,14.0,0,9.09,27.29875
6.44,0.375,1.67,0.25,-0.02,-0.24,1,0.1,0.21,0,0,1,0.2,0.26,0.02,3.7999,0.25,-0.01,-0.09,4.54,1.0,13.0,1,4.49,4.45
0.65,0.0,7.26,0.0,-0.23,-1.04,1,0.08,0.14,0,0,0,0.29,0.24,-0.21,79.1164,0.37,-1.3450000000000002,-0.555,18.77,1.0,11.5,1,16.81,23.38
-2.04,1.0,1.9,0.666666667,-0.06,0.01,0,0.13,0.26,0,0,1,0.26,0.34,-0.13,3.2831,0.35,-0.05,-0.05,6.65,0.0,12.0,0,3.19,3.41
-1.08,0.4,10.03,0.333333333,-0.85,0.2,1,0.06,0.41,0,0,1,0.41,0.52,-0.9,0.4833,0.52,-0.62,-0.08,10.03,0.0,11.5,1,10.57,11.19
-3.73,99.0,9.97,0.0,-0.45,0.02,1,0.1,0.28,0,0,0,0.18,0.41,-0.45,7.9664,0.47,-0.35,-0.3,20.06,0.0,14.0,0,7.46,13.07
0.71,0.0,5.59,0.846153846,0.84,0.55,0,0.43,0.73,0,0,0,0.765,0.73,0.66,51.8328,0.78,1.09,0.25,17.73,2.0,14.0,0,4.45,5.31
-6.8,99.0,9.03,0.0,0.15,0.28,0,0.35,0.48,0,0,0,0.49,0.56,0.79,36.4163,0.61,0.08,0.11,36.76,1.0,14.0,4,3.33,6.42
1.53,0.555555556,26.005000000000003,0.666666667,-1.125,-0.64,1,0.03,0.37,0,0,1,0.63,0.56,-1.52,0.0,0.78,-1.3450000000000002,-0.15,18.65,0.0,11.5,0,18.07,21.54
-4.86,99.0,5.65,0.0,-0.33,-0.08,0,0.12,0.37,0,0,0,0.36,0.46,-0.36,17.2161,0.45,-0.28,-0.1,10.11,0.0,14.0,1,6.2,6.37
-1.09,0.2,3.5,0.4,-0.06,0.07,0,0.21,0.4,0,0,1,0.42,0.51,-0.06,3.4832,0.51,-0.05,-0.03,10.39,0.0,12.0,0,2.95,2.94
-0.66,0.444444444,5.13,0.666666667,-0.48,-0.04,1,0.02,0.4,0,0,2,0.45,0.63,-0.53,2.8498,0.61,-0.4,-0.06,2.43,0.0,11.5,5,3.12,5.0
0.0,0.545454546,5.96,0.545454546,-0.37,-0.81,0,0.01,0.31,0,0,1,0.24,0.59,-0.76,0.0,0.58,-0.3,-0.07,1.47,0.0,11.5,0,5.33,7.28
-1.26,0.0,18.92,1.0,0.995,0.85,0,0.35,0.49,0,0,0,0.5,0.49,1.36,107.0235125,0.5,-1.3450000000000002,-0.07,69.75,2.0,14.0,1,9.38,24.0
-0.46,0.285714286,1.01,0.380952381,-0.08,-0.98,1,0.05,0.16,0,0,2,0.06,0.35,-0.08,0.0,0.175,-0.05,-0.08,2.56,0.0,11.5,5,1.42,1.61
-0.21,0.333333333,2.65,0.333333333,-0.02,0.15,0,0.0,0.13,0,0,1,0.12,0.27,-0.08,1.4665,0.27,-0.02,-0.34,4.48,0.0,13.0,0,7.23,7.55
-7.46,99.0,5.67,0.0,0.44,-0.07,0,0.23,0.4,0,0,0,0.4,0.49,0.44,24.7662,0.5,0.39,-0.02,15.9,0.0,14.0,0,4.79,4.79
0.48,0.090909091,5.81,0.727272727,0.19,-0.15,0,0.31,0.49,0,0,0,0.59,0.7,0.24,26.8162,0.77,0.15,0.1,18.09,1.0,14.0,0,4.67,7.09
-5.32,0.0,22.17,0.666666667,0.18,-1.04,1,0.15,0.44,0,0,0,0.47,0.66,-1.51,36.6329,0.65,-0.6,0.09,29.18,0.0,14.0,0,5.86,20.36
-4.7,99.0,10.15,0.0,0.995,0.52,0,0.33,0.5,0,0,0,0.5,0.59,0.99,60.9662,0.59,1.04,0.14,25.13,1.0,14.0,0,6.85,8.06
0.0,0.7,12.71,0.7,-0.31,-1.04,1,0.0,0.25,0,0,1,0.19,0.45,-0.63,0.0,0.43,-0.51,-0.52,0.0,0.0,11.5,2,7.92,13.63
-6.2,99.0,20.81,0.0,-0.95,0.69,0,0.22,0.56,0,0,0,0.42,0.74,0.27,107.0235125,0.58,-1.3450000000000002,0.525,75.53125,2.5,14.0,0,9.83,16.27
4.5,0.0,12.5,0.0,0.27,-0.08,0,0.24,0.57,0,0,0,0.6,0.69,0.22,65.8495,0.71,0.47,0.37,32.38,2.0,14.0,0,10.99,12.65
-0.93,0.272727273,3.33,0.181818182,-0.32,-0.41,1,0.09,0.46,0,0,0,0.44,0.55,-0.35,1.6999,0.52,-0.26,-0.01,2.08,0.0,13.0,0,3.14,3.45
-0.36,99.0,26.005000000000003,0.0,-0.3,-0.28,0,0.44,0.48,0,0,0,0.34,0.52,1.36,107.0235125,0.52,1.175,0.525,75.53125,1.0,14.0,0,3.41,27.29875
-7.960000000000001,99.0,10.16,0.0,-0.34,-0.3,0,0.16,0.41,0,0,0,0.43,0.63,-0.71,36.1831,0.67,-1.14,0.06,22.16,0.0,12.0,0,7.87,12.95
2.68,99.0,15.94,0.0,-1.125,-1.04,0,0.21,0.54,0,0,0,0.61,0.65,-1.49,107.0235125,0.7,1.03,0.44,46.36,2.0,14.0,0,13.21,14.97
-2.73,0.0,11.01,0.0,-0.95,-1.04,1,0.22,0.56,0,0,0,0.75,0.8,-0.92,5.4165,0.89,-1.3450000000000002,0.35,22.37,1.0,13.0,0,9.9,11.34
1.33,0.333333333,10.14,0.222222222,-0.22,-0.3,0,0.1,0.56,0,0,1,0.62,0.71,-0.22,10.5832,0.71,-0.18,0.08,15.73,0.0,13.0,0,5.22,8.51
5.96,99.0,21.63,0.0,0.97,0.84,1,0.14,0.27,0,0,0,0.28,0.39,0.97,107.0235125,0.4,0.63,-0.555,63.76,1.0,14.0,2,18.26375,27.29875
6.44,0.363636364,14.81,0.545454546,0.81,-0.22,0,0.11,0.23,0,0,1,0.22,0.36,0.92,47.9997,0.38,0.68,-0.555,41.87,2.0,14.0,0,10.54,14.12
-6.31,99.0,4.25,0.0,-0.19,0.45,0,0.18,0.35,0,0,0,0.39,0.43,-0.19,35.883,0.49,-0.37,-0.08,10.93,0.0,14.0,0,3.7,5.54
-0.79,99.0,4.49,0.0,-0.18,-0.27,0,0.04,0.11,0,0,0,0.39,0.175,-0.18,13.4664,0.54,-0.62,-0.52,6.24,0.0,14.0,1,12.71,27.29875
-1.26,0.5,18.28,0.0,-1.125,-1.04,0,0.15,0.41,0,0,0,0.42,0.53,-1.52,0.0,0.57,-1.3450000000000002,0.45,75.53125,2.0,11.5,5,18.26375,18.37
-7.960000000000001,0.0,8.52,0.0,0.38,0.05,0,0.29,0.38,0,0,0,0.41,0.45,0.54,38.1998,0.49,0.32,-0.03,30.92,0.0,14.0,0,5.79,6.34
0.54,0.0,13.57,0.8,0.45,-0.31,1,0.33,0.75,0,0,0,0.765,0.89,0.34,107.0235125,0.93,0.69,0.525,35.98,2.0,14.0,0,6.97,15.2
-0.05,0.333333333,2.26,0.666666667,0.02,-0.2,0,0.26,0.39,0,0,0,0.71,0.59,0.02,83.1331,0.935,-0.38,0.1,8.64,0.0,14.0,0,2.08,6.8
-0.21,0.625,5.24,0.25,-0.29,-0.4,1,0.01,0.2,0,0,2,0.19,0.43,-0.4,0.5166,0.45,-0.24,-0.2,0.77,0.0,14.0,0,4.81,7.35
-0.05,0.0,19.84,0.272727273,0.41,0.29,0,0.33,0.67,0,0,0,0.6,0.69,-0.58,107.0235125,0.6,1.175,0.2,53.63,2.5,14.0,3,10.63,13.9
0.0,0.411764706,5.18,0.411764706,-0.38,-0.05,1,0.0,0.45,0,0,1,0.42,0.59,-0.54,0.0,0.58,-0.32,-0.01,0.0,0.0,14.0,0,4.12,4.42
-7.05,99.0,7.25,0.0,0.24,0.96,0,0.12,0.49,0,0,0,0.43,0.65,0.02,25.7327,0.6,0.2,0.39,14.45,0.0,14.0,5,4.04,5.79
0.0,0.24137931,0.0,0.75862069,0.0,0.08,1,0.0,0.0049999999999999,0,0,1,0.56,0.175,0.0,0.0,0.56,0.0,-0.01,0.0,0.0,11.5,0,2.23,2.23
