s6.new.rev.p2.m2,s2.rch.val.p6,s8.mbl.p2,s7.s4.day.no.mou.p2.p4,s8.ic.mou.all.p3,s6.rtd.mou.p2.m2,s1.og.hom.mou.p1,ds.usg.p6,ds.og.usg.p4,s3.new.rev.p1,s2.s4.day.no.mou.p2,s8.new.rev.p3,s4.low.blnc.ins.p3,s8.rtd.mou.p3,s2.s4.day.no.mou.p3,s7.rtd.mou.m1.m2,s4.rch.val.gt.30.p2,s4.data.ins.l14,s4.std.ic.ins.l14,target
-0.46,43.33,1.78,0.0,-0.08,-0.54,26.0497,0.0,0.0,5.55,0.0,-0.05,3.0,-0.13,0.0,0.686227872,1.0,0.0,0.0,0
0.42,55.0,-6.1,0.058823529,0.57,0.58,14.5832,0.0,0.0,2.97,0.0,0.3,8.0,0.25,5.0,0.418969059,0.0,0.0,0.0,0
0.15,41.6,-5.47,0.0,0.27,1.21,50.0831,0.0,0.0,5.2,0.0,0.32,3.0,0.68,0.0,0.365714865,0.0,1.0,1.0,0
-0.2,47.67,1.97,0.0,0.52,0.28,28.3331,0.0,0.0,2.01,0.0,0.16,0.0,0.27,0.0,0.96029439,1.0,0.0,0.0,0
-0.29,56.67,-2.38,0.25,0.04,-0.12,8.5665,0.0,0.0,2.75,0.0,-0.14,0.0,-0.12,0.0,0.792688587,0.0,0.0,0.0,0
0.55,11.67,0.5,0.428571429,-0.22,0.43,16.8499,0.0,0.0,8.71,2.0,0.55,8.0,0.34,2.0,1.389412865,0.0,0.0,2.0,0
-0.22,53.11,2.15,99.0,-0.59,-0.2,17.8331,0.0,0.0,3.17,0.0,-0.3,1.0,-0.24,0.0,0.925000278,1.0,1.0,1.0,0
0.56,68.33,-3.36,99.0,0.18,0.54,26.5998,0.0,0.0,2.85,0.0,0.32,2.0,0.22,0.0,1.124983044,1.0,0.0,0.0,0
-0.51,11.14,0.15,0.4,-0.22,-0.64,4.3832,0.0,0.0,1.44,0.0,-0.08,6.0,-0.18,0.0,0.521629004,0.0,0.0,0.0,1
-0.18,160.0,-7.13,99.0,0.17,-0.17,26.1664,0.0,0.0,5.93,0.0,0.0,0.0,0.0,0.0,1.426684801,0.0,0.0,0.0,0
0.09,30.17,-1.82,99.0,-0.03,0.29,7.0498,0.0,0.0,0.55,0.0,0.05,0.0,0.0,0.0,1.08075295,0.0,0.0,0.0,0
0.24,113.33,-2.33,0.0,0.3,0.16,13.1331,0.0,0.0,1.85,0.0,0.02,0.0,0.0,2.0,1.458886438,0.0,0.0,0.0,0
-0.4,54.0,0.0,0.05,0.08,0.55,18.6832,0.0,0.0,1.47,0.0,-0.19,15.0,0.51,6.0,0.318388263,0.0,0.0,1.0,1
-0.51,30.53,-1.01,0.333333333,-0.64,-0.5,20.8498,0.0,0.0,5.14,0.0,-0.64,6.0,-0.55,0.0,0.966218508,0.0,0.0,0.0,0
-0.33,75.0,-5.3,0.666666667,-0.3,-0.3,18.9666,0.0,0.0,7.08,2.0,-0.4,0.0,-0.33,2.0,0.545959125,0.0,0.0,0.0,0
-0.22,35.0,-6.13,0.142857143,0.41,-0.12,22.9664,0.0,0.0,4.41,0.0,-0.26,3.0,-0.07,2.0,0.490045878,0.0,0.0,0.0,1
1.44,31.25,-0.69,0.0,0.1,1.43,19.6998,0.0,0.0,7.49,0.0,0.66,1.0,0.49,0.0,0.435129603,1.0,0.0,0.0,0
-0.4,30.0,1.37,99.0,-0.58,-0.31,16.3331,0.0,0.0,1.43,0.0,-0.6,6.0,-0.1,0.0,0.664833343,0.0,0.0,1.0,0
-0.81,39.29,1.9,0.333333333,0.52,-0.83,7.3498,0.0,0.0,2.16,0.0,-0.3,9.0,-0.27,3.0,0.372044217,0.0,0.0,0.0,1
0.23,39.67,-1.86,99.0,0.42,0.7,47.6163,0.0,0.0,5.53,0.0,0.22,0.0,0.25,0.0,0.002239069,0.0,0.0,3.0,0
0.29,36.25,2.88,0.25,0.28,0.38,57.2163,0.0,0.0,15.1,2.0,0.91,8.0,0.58,5.0,0.50818365,1.0,0.0,5.0,0
-0.59,40.0,-0.38,0.307692308,-0.97,-0.56,5.9999,0.0,0.0,3.36,3.0,-0.15,2.0,-0.13,3.0,0.245418298,0.0,0.0,4.0,1
-0.16,42.0,-0.74,99.0,0.0,-0.26,11.4664,0.0,0.0,5.43,0.0,-0.26,0.0,-0.26,0.0,0.961915656,0.0,0.0,0.0,0
0.86,40.0,1.77,99.0,-0.1,0.06,27.9165,0.0,0.0,5.1,0.0,0.2,0.0,-0.11,0.0,0.951871466,0.0,0.0,2.0,0
-0.31,125.0,-6.94,1.0,-0.59,-0.34,26.4331,0.0,0.0,5.72,0.0,-0.51,0.0,-0.41,0.0,1.280591528,0.0,0.0,0.0,0
-0.8,20.0,3.16,0.285714286,-0.49,-0.76,1.7165,0.0,0.0,0.34,0.0,0.03,5.0,0.03,5.0,1.013676361,0.0,0.0,0.0,1
0.04,30.0,-0.42,0.111111111,0.5,0.33,4.8833,0.0,0.0,2.22,0.0,-0.88,7.0,-0.16,0.0,0.684486668,0.0,0.0,1.0,0
0.3,38.33,-2.5,0.2,0.05,0.33,18.0998,0.0,0.0,4.24,0.0,0.03,0.0,-0.01,0.0,1.781632246,0.0,0.0,2.0,0
0.04,100.0,-3.87,0.0,0.56,0.22,18.7998,0.0,0.0,4.4,0.0,0.38,3.0,0.32,2.0,0.31164106,0.0,0.0,0.0,0
0.52,42.67,-5.4,99.0,-0.18,0.46,36.2997,0.0,0.0,9.72,0.0,0.6,0.0,0.6,0.0,0.933056864,0.0,0.0,0.0,0
-0.2,34.55,0.0,99.0,-0.37,0.04,71.5498,0.0,0.0,12.81,0.0,-0.48,15.0,-0.23,0.0,0.867271975,0.0,0.0,0.0,0
-0.16,22.22,-0.03,99.0,-0.21,-0.03,19.983,0.0,0.0,3.52,0.0,0.0,1.0,0.03,0.0,0.8133178,0.0,0.0,1.0,0
-0.16,36.67,-1.59,0.0,0.04,-0.04,8.9999,0.0,0.0,4.09,0.0,-0.09,0.0,0.05,0.0,1.365611278,0.0,0.0,0.0,0
-0.59,37.5,-0.2,0.0,-0.04,-0.43,5.5497,0.0,0.0,0.7,0.0,-0.42,4.0,-0.38,2.0,0.639371869,0.0,0.0,2.0,0
-0.73,21.59,-0.15,0.0,-0.41,0.03,57.733,0.0,0.0,4.05,0.0,-0.49,2.0,-1.23,0.0,0.865973778,0.0,0.0,2.0,0
0.7,122.5,-6.12,0.0,0.67,0.82,49.5997,0.0,0.0,6.33,0.0,1.27,0.0,1.06,6.0,1.499811123,1.0,0.0,1.0,0
-0.23,87.5,-5.23,0.0,-0.06,-0.09,15.0499,0.0,0.0,3.65,0.0,0.13,0.0,0.11,0.0,0.62128688,0.0,0.0,0.0,0
-0.52,68.0,-3.94,0.0,-0.12,-0.5,12.6332,0.0,0.0,3.23,0.0,0.06,2.0,0.07,0.0,0.681322517,0.0,0.0,0.0,0
0.69,19.09,-0.41,0.166666667,0.73,0.42,21.7998,0.0,0.0,6.02,0.0,0.77,13.0,0.46,2.0,0.965322914,1.0,0.0,0.0,1
-0.18,20.9,0.26,99.0,-0.46,-0.45,30.1332,0.0,0.0,13.21,0.0,-0.38,8.0,-0.91,0.0,0.903028532,0.0,0.0,0.0,0
0.35,46.0,-3.13,99.0,-0.06,0.2,8.0498,0.0,0.0,2.94,0.0,0.64,0.0,0.55,0.0,0.757583983,2.0,0.0,0.0,0
0.22,38.57,-2.07,0.0,-0.6,0.51,17.333,0.0,0.0,12.74,0.0,0.23,8.0,0.1,0.0,1.204576722,0.0,0.0,0.0,0
-0.13,59.33,-6.65,99.0,-0.41,-0.15,22.3164,0.0,0.0,3.53,0.0,-0.64,1.0,-0.44,0.0,1.404140468,1.0,0.0,0.0,0
-0.76,48.75,1.75,0.666666667,-0.49,-0.81,5.7165,0.0,0.0,4.84,2.0,-0.16,6.0,-0.2,2.0,0.811121779,0.0,0.0,4.0,1
-0.69,32.5,-0.56,99.0,-0.73,-0.55,7.033,0.0,0.0,1.95,0.0,-0.67,2.0,-0.47,0.0,0.867186771,0.0,0.0,0.0,1
-0.28,13.0,0.04,0.25,-0.17,-0.02,6.9163,0.0,0.0,1.4,0.0,-0.16,5.0,-0.11,0.0,1.128205805,0.0,4.0,5.0,0
-0.26,13.33,0.51,0.25,-0.44,-0.29,27.0498,0.0,0.0,13.97,0.0,-1.19,11.0,-0.84,0.0,1.059834717,0.0,0.0,0.0,1
-0.55,50.0,-3.7,0.0,-0.27,-0.52,14.7165,0.0,0.0,5.08,0.0,-0.62,0.0,-0.49,0.0,0.545104427,0.0,0.0,0.0,0
0.31,50.0,-5.67,0.5,-0.21,-0.02,22.4665,0.0,0.0,10.41,0.0,-0.24,1.0,-0.12,0.0,0.895766562,1.0,0.0,0.0,0
0.76,26.25,0.74,0.090909091,0.46,1.24,30.4664,0.0,0.0,9.95,0.0,0.24,4.0,0.19,2.5,1.904996077,0.0,0.0,0.0,0
0.21,39.0,0.87,99.0,-0.13,0.12,30.0498,0.0,0.0,7.42,0.0,0.04,3.0,-0.04,0.0,0.549463435,2.0,0.0,0.0,0
-0.71,36.83,-1.54,0.333333333,-0.4,-0.49,2.5499,0.0,0.0,0.59,2.0,-1.22,0.0,-0.62,2.0,0.404028161,0.0,0.0,0.0,0
-0.15,30.0,-0.94,0.0,-0.19,-0.09,22.3163,0.0,0.0,8.7,0.0,-0.27,0.0,-0.19,0.0,1.489712391,0.0,0.0,2.0,0
-0.48,41.67,-0.09,0.0,-0.83,-0.39,11.433,0.0,0.0,2.72,0.0,-0.38,2.0,-0.06,0.0,0.616342354,1.0,0.0,0.0,0
-0.15,14.74,0.25,1.0,0.05,-0.51,11.0332,0.0,0.0,11.09,0.0,0.39,5.0,0.08,0.0,1.089055388,0.0,3.0,1.0,1
-0.25,36.67,0.38,99.0,0.14,-0.25,25.0998,0.0,0.0,3.14,0.0,0.33,2.0,0.29,0.0,0.811694777,0.0,0.0,0.0,0
-0.13,156.67,-7.71,99.0,-0.09,-0.01,21.7831,0.0,0.0,3.98,0.0,-0.36,0.0,-0.3,0.0,1.018714622,0.0,0.0,1.0,0
0.29,32.0,0.4,1.0,-0.17,-0.63,13.0332,0.0,0.0,8.73,0.0,0.14,4.0,-0.97,0.0,0.859650397,0.0,0.0,1.0,0
0.94,38.67,-0.85,99.0,-0.79,0.03,75.9997,0.0,0.0,8.7,0.0,0.26,0.0,-0.32,0.0,0.062364927,2.0,0.0,0.0,0
-0.25,21.27,-0.09,1.0,-0.05,-0.46,15.1164,0.0,0.0,7.8,0.0,0.0,8.0,0.04,0.0,0.781389912,0.0,0.0,1.0,0
-0.2,167.0,-6.79,99.0,0.43,-0.06,62.0664,0.0,0.0,2.9,0.0,0.3,0.0,0.62,0.0,1.471613413,0.0,0.0,1.0,0
-0.32,50.0,0.08,0.0,-0.25,-0.2,16.7497,0.0,0.0,2.61,0.0,-0.72,1.0,-0.61,0.0,0.972940422,0.0,0.0,0.0,0
1.17,55.0,-5.21,0.1,0.08,1.33,25.8998,0.0,0.0,7.29,0.0,0.49,2.0,0.47,2.0,0.841660273,0.0,0.0,0.0,0
-0.05,30.0,-0.6,1.0,0.41,0.14,16.1999,0.0,0.0,11.91,2.0,0.22,8.0,0.23,2.0,0.39461668,0.0,0.0,0.0,0
0.29,92.43,-5.8,0.0,0.76,0.33,52.8996,0.0,0.0,8.77,0.0,0.52,6.0,0.69,2.0,0.799942188,1.0,3.0,0.0,0
0.02,17.55,-0.38,99.0,0.78,-0.3,4.1165,0.0,0.0,7.17,0.0,0.18,10.0,-0.11,0.0,0.194003687,0.0,0.0,2.0,0
-0.28,32.0,0.16,99.0,-0.3,-0.38,26.1663,0.0,0.0,7.59,0.0,0.06,4.0,-0.06,0.0,0.955115555,1.0,0.0,0.0,0
0.0,32.67,-3.05,99.0,0.01,0.01,12.1165,0.0,0.0,1.65,0.0,-0.08,0.0,-0.06,0.0,0.464672226,0.0,0.0,0.0,0
-0.92,32.0,1.67,1.0,-0.25,-0.93,1.8998,0.0,0.0,0.22,0.0,-0.25,7.0,-0.23,0.0,0.174351391,0.0,1.0,0.0,1
-0.11,36.25,-1.67,0.0,0.1,-0.15,20.0498,0.0,0.0,5.24,0.0,0.29,0.0,0.19,0.0,0.932441791,0.0,0.0,0.0,0
-0.41,32.5,3.74,0.0,0.0,-0.72,3.1998,0.0,0.0,1.06,0.0,-0.07,4.0,-0.14,3.0,1.172550538,1.0,0.0,0.0,0
-0.01,34.81,-0.03,99.0,0.14,0.28,106.1997,0.0,0.0,9.88,0.0,-0.43,0.0,0.92,0.0,0.880657782,2.0,0.0,0.0,1
0.09,42.5,-0.58,0.333333333,0.13,-0.02,9.6498,0.0,0.0,2.34,0.0,0.13,2.0,0.09,0.0,0.891597595,0.0,0.0,0.0,0
-0.9,56.0,-0.45,0.666666667,-0.45,-0.85,4.9831,0.0,0.0,0.79,0.0,-0.36,0.0,-0.68,0.0,1.31483222,0.0,0.0,0.0,0
-0.66,54.0,0.0,0.0,0.0,0.02,20.6831,0.0,0.0,1.15,0.0,-0.71,15.0,-0.39,0.0,0.609787252,0.0,4.0,2.0,0
-0.13,50.0,-6.09,0.0,-0.35,0.16,19.5998,0.0,0.0,5.95,0.0,-0.03,4.0,0.06,0.0,1.13819193,1.0,0.0,0.0,0
0.39,60.0,-3.71,0.0,-0.1,0.48,14.4497,0.0,0.0,1.91,0.0,0.18,1.0,0.15,0.0,0.328078819,0.0,0.0,0.0,0
0.05,68.0,-7.45,0.0,0.12,0.92,47.7832,0.0,0.0,6.1,0.0,0.3,0.0,0.68,3.0,0.442914858,1.0,1.0,0.0,1
0.39,68.5,1.4,99.0,-0.23,0.21,101.6331,0.0,0.0,2.66,0.0,0.4,0.0,0.64,0.0,1.253802093,2.0,0.0,0.0,0
1.49,40.0,-0.25,0.75,-0.06,-0.95,8.5498,0.0,0.0,11.16,3.0,-0.17,2.0,-0.15,3.0,0.578511951,0.0,3.0,2.0,0
-0.19,40.0,1.61,0.0,0.18,-0.04,10.7998,0.0,0.0,4.63,0.0,0.28,3.0,0.22,0.0,1.171818664,1.0,0.0,0.0,0
0.15,82.5,3.21,99.0,0.34,-0.01,34.433,0.0,0.0,6.89,0.0,0.41,1.0,0.13,0.0,1.128884784,1.0,0.0,1.0,0
-0.55,48.67,-1.26,0.166666667,0.14,-0.29,8.7831,0.0,0.0,1.21,0.0,-0.63,0.0,-0.09,0.0,1.666346658,0.0,0.0,1.0,0
0.35,59.33,-3.83,0.0,0.28,0.11,12.9165,0.0,0.0,3.43,0.0,-0.01,0.0,-0.01,0.0,0.963892296,0.0,0.0,1.0,0
0.06,33.33,-2.65,0.0,0.04,0.17,6.8998,0.0,0.0,2.18,0.0,0.02,0.0,0.07,0.0,0.618290106,0.0,0.0,0.0,0
0.45,40.0,-3.58,0.2,-0.03,0.62,13.5665,0.0,0.0,4.75,0.0,-0.05,5.0,0.16,2.0,1.013655436,1.0,0.0,0.0,0
-0.5,86.0,1.14,99.0,0.15,-0.48,53.1831,0.0,0.0,4.85,0.0,-0.22,0.0,-0.53,0.0,0.414950483,1.0,0.0,0.0,1
-0.43,54.0,0.0,99.0,0.21,1.32,51.3164,0.0,0.0,4.06,0.0,0.22,15.0,0.88,0.0,1.159366381,0.0,0.0,0.0,0
-0.23,29.17,5.91,0.0,0.07,-0.23,22.1832,0.0,0.0,8.15,0.0,0.06,0.0,0.04,0.0,1.035775054,2.0,0.0,0.0,0
-0.31,46.0,-1.81,0.111111111,-0.2,0.28,11.1498,0.0,0.0,1.45,0.0,-0.09,0.0,-0.07,0.0,0.046992886,0.0,0.0,0.0,1
0.53,66.67,4.92,0.0,0.19,0.66,11.2498,0.0,0.0,6.88,0.0,0.32,5.0,0.3,2.0,1.076407347,1.0,0.0,0.0,0
0.22,70.0,-4.03,0.0,0.27,0.05,14.9498,0.0,0.0,3.12,0.0,0.27,0.0,0.23,0.0,0.984054582,0.0,0.0,3.0,0
0.86,47.5,0.96,0.0,0.09,0.89,26.233,0.0,0.0,6.3,0.0,0.45,0.0,0.33,0.0,0.491048286,1.0,0.0,1.0,0
0.48,102.5,3.24,99.0,0.19,0.18,32.083,0.0,0.0,5.9,0.0,0.73,4.0,0.43,0.0,1.208945947,1.0,0.0,1.0,0
0.21,33.64,0.73,99.0,-0.33,0.17,33.4997,0.0,0.0,15.08,0.0,-0.05,4.0,-0.13,0.0,0.581182078,1.0,0.0,0.0,0
0.43,55.0,-5.39,0.2,0.05,0.5,21.333,0.0,0.0,2.47,0.0,0.41,4.0,0.37,0.0,0.73204457,0.0,0.0,3.0,0
0.22,37.5,0.63,99.0,-0.36,0.31,26.3331,0.0,0.0,3.42,0.0,0.18,3.0,0.17,0.0,1.326555598,1.0,0.0,0.0,0
0.08,38.89,-4.02,0.0,-0.06,-0.4,24.2164,0.0,0.0,2.12,0.0,0.53,1.0,0.36,0.0,0.91584774,1.0,0.0,2.0,0
-0.06,15.0,0.6,0.222222222,0.02,0.05,9.9331,0.0,0.0,3.1,2.0,-0.23,9.0,-0.09,2.5,0.394412181,0.0,0.0,2.0,1
0.92,24.55,0.49,0.222222222,0.31,0.24,25.1666,0.0,0.0,13.61,0.0,0.48,6.0,0.05,0.0,0.680523522,1.0,0.0,1.0,0
-0.13,62.5,-4.13,99.0,0.1,-0.07,18.9331,0.0,0.0,3.41,0.0,0.08,0.0,0.1,0.0,0.752737672,0.0,0.0,0.0,0
0.27,45.8,-0.14,0.2,0.21,-0.3,11.8498,0.0,0.0,2.54,0.0,0.03,6.0,0.0,3.0,1.925070369,1.0,1.0,1.0,0
-0.29,66.67,-1.11,99.0,0.12,-0.3,15.7664,0.0,0.0,3.88,0.0,0.15,0.0,0.07,0.0,1.138267734,1.0,0.0,0.0,0
-0.31,32.27,3.1,0.333333333,0.09,-0.39,7.6666,0.0,0.0,4.73,0.0,0.03,1.0,-0.01,0.0,0.406699671,0.0,0.0,0.0,0
-0.53,31.67,0.3,0.1,-0.81,-0.6,10.5332,0.0,0.0,3.09,0.0,0.16,10.0,0.16,3.0,0.352449959,1.0,0.0,1.0,1
-0.36,86.67,3.54,0.0,0.18,-0.4,20.733,0.0,0.0,8.41,0.0,-0.24,0.0,-0.22,0.0,1.383103927,1.0,0.0,0.0,0
0.57,28.57,1.09,0.0,-0.09,0.58,21.1163,0.0,0.0,3.36,0.0,0.06,0.0,0.0,0.0,1.254613164,0.0,0.0,0.0,0
-0.42,27.65,-0.59,99.0,0.62,-0.29,34.183,0.0,0.0,5.89,0.0,-0.63,3.0,0.02,0.0,0.994724312,0.0,0.0,0.0,1
-0.73,32.67,-1.16,0.2,-0.79,-0.54,4.3165,0.0,0.0,0.91,0.0,-0.63,3.0,-0.69,0.0,0.58120785,0.0,0.0,0.0,1
0.12,66.67,-0.47,99.0,-0.03,-0.43,15.2498,0.0,0.0,11.02,0.0,0.21,1.0,-0.28,0.0,1.47227005,1.0,0.0,1.0,0
-0.79,73.33,-0.97,0.272727273,-0.09,-0.76,1.7333,0.0,0.0,0.61,2.0,-0.86,0.0,-0.7,2.0,0.424533733,0.0,0.0,0.0,1
-0.35,27.33,-2.14,0.166666667,0.14,-0.08,16.2165,0.0,0.0,2.05,0.0,-0.14,0.0,-0.21,0.0,1.187323058,0.0,0.0,0.0,0
0.42,32.5,-2.56,0.5,0.36,0.29,9.7164,0.0,0.0,1.08,0.0,0.11,1.0,0.1,0.0,1.077110453,1.0,1.0,0.0,0
-0.55,63.33,-3.93,99.0,-0.24,-0.47,12.733,0.0,0.0,1.2,0.0,-0.49,1.0,-0.57,0.0,0.554263718,0.0,0.0,2.0,0
-0.93,50.83,-0.9,99.0,0.69,-0.92,2.3831,0.0,0.0,0.43,0.0,-0.39,3.0,-0.19,0.0,0.539534078,0.0,0.0,0.0,1
-0.19,32.73,-2.26,0.0,-0.02,-0.14,21.0498,0.0,0.0,3.45,0.0,-0.43,2.0,-0.31,0.0,0.69172694,0.0,0.0,0.0,1
0.54,55.2,-4.43,0.0,-0.37,-0.2,9.1498,0.0,0.0,1.33,0.0,0.21,4.0,-0.21,0.0,0.658835378,0.0,1.0,0.0,0
-0.82,52.0,-1.66,0.4,0.52,-0.66,12.2665,0.0,0.0,2.09,2.0,-1.13,0.0,-0.73,2.0,0.738219313,0.0,0.0,0.0,1
0.98,20.0,-4.67,0.090909091,0.17,1.11,8.1665,0.0,0.0,4.36,0.0,0.06,1.0,0.07,0.0,0.750815683,0.0,0.0,0.0,0
-0.36,42.0,0.0,0.0,-0.03,-0.01,63.2664,0.0,0.0,1.19,0.0,0.02,15.0,0.15,0.0,0.599293056,0.0,0.0,0.0,1
0.04,53.0,1.78,0.25,0.03,0.03,12.6499,0.0,0.0,6.04,0.0,-0.32,0.0,-0.27,0.0,0.65716853,2.0,2.0,0.0,0
-0.66,20.48,0.33,0.25,0.83,-0.87,18.0665,0.0,0.0,7.39,0.0,-0.44,7.0,-1.24,0.0,0.751080353,0.0,0.0,0.0,1
-0.18,19.44,-1.46,0.333333333,-0.27,-0.24,4.9999,0.0,0.0,3.37,2.0,-0.47,4.0,-0.35,2.0,0.521786854,1.0,0.0,0.0,0
-0.21,30.0,0.29,0.5,-0.19,-0.16,4.7165,0.0,0.0,1.56,0.0,-0.4,1.0,-0.17,0.0,0.940880503,0.0,0.0,1.0,0
0.52,16.43,1.11,99.0,0.42,0.46,28.933,0.0,0.0,4.23,0.0,0.54,1.0,0.4,0.0,1.285467132,0.0,0.0,0.0,0
0.75,54.0,0.0,1.0,0.09,0.39,43.4997,0.0,0.0,1.52,0.0,0.35,15.0,0.24,0.0,1.217478416,1.0,0.0,0.0,0
-0.46,10.56,-0.35,0.0,-0.08,-0.45,3.7498,0.0,0.0,0.78,0.0,-0.57,8.0,-0.46,0.0,0.821224878,0.0,0.0,0.0,1
0.01,30.0,-2.77,0.285714286,0.01,0.15,6.1499,0.0,0.0,1.43,0.0,0.0,0.0,0.02,0.0,1.139451407,0.0,0.0,0.0,0
0.78,38.5,2.77,99.0,0.19,0.61,43.1832,0.0,0.0,13.25,0.0,1.18,2.0,0.62,0.0,1.378781859,2.0,0.0,0.0,0
-0.34,150.0,-4.66,1.0,-0.34,-0.33,14.7165,0.0,0.0,5.67,0.0,-0.19,0.0,-0.16,0.0,0.354866669,0.0,0.0,1.0,1
-0.43,72.0,-0.49,0.0,0.37,-0.14,19.2164,0.0,0.0,1.48,0.0,-0.02,1.0,-0.04,0.0,1.064606298,0.0,2.0,0.0,1
-0.07,44.61,-1.06,99.0,-0.96,0.15,100.5996,0.0,0.0,4.5,0.0,-0.19,0.0,-0.3,0.0,1.147348712,1.0,0.0,1.0,0
-0.22,40.0,-3.65,0.285714286,-0.17,-0.18,12.9831,0.0,0.0,4.67,0.0,-0.31,2.0,-0.25,0.0,0.935292297,0.0,1.0,0.0,0
-0.18,43.67,-2.8,0.1,0.18,0.92,13.1665,0.0,0.0,2.14,0.0,-0.61,3.0,0.05,0.0,1.520124296,0.0,3.0,1.0,0
-0.1,50.0,-2.67,0.076923077,0.26,-0.18,11.1332,0.0,0.0,1.44,0.0,0.22,0.0,0.17,4.0,1.180160083,1.0,0.0,1.0,0
0.09,30.76,0.5,99.0,-0.34,0.12,21.4996,0.0,0.0,10.74,0.0,0.24,3.0,0.2,0.0,1.026590696,0.0,0.0,4.0,0
0.62,53.33,6.43,0.0,0.0,-0.27,16.2664,0.0,0.0,1.75,0.0,-0.23,0.0,-0.7,0.0,0.967642235,1.0,0.0,0.0,0
-0.48,45.33,-3.03,0.0,-0.28,-0.24,15.2831,0.0,0.0,3.86,0.0,-0.24,0.0,-0.38,0.0,0.478944246,0.0,0.0,0.0,0
-0.57,60.75,0.44,0.0,-0.85,-0.57,33.2163,0.0,0.0,7.27,0.0,-0.54,3.0,-0.78,0.0,0.524850306,1.0,0.0,0.0,0
-0.44,54.0,-3.47,99.0,-0.23,-0.26,16.2498,0.0,0.0,1.18,0.0,-0.31,0.0,-0.51,0.0,1.088029917,0.0,0.0,1.0,0
-0.12,60.22,-0.51,99.0,-0.97,-0.16,44.6664,0.0,0.0,13.57,0.0,-0.08,2.0,-0.29,0.0,1.089741204,1.0,0.0,1.0,0
1.12,24.44,0.16,0.0,-0.47,1.39,21.7665,0.0,0.0,5.79,0.0,0.45,4.0,0.39,0.0,1.940526919,0.0,3.0,0.0,0
-0.49,88.33,-4.66,99.0,-0.1,-0.42,10.8163,0.0,0.0,0.92,0.0,-0.33,1.0,-0.05,0.0,0.621228128,0.0,0.0,1.0,1
-0.1,23.16,0.54,0.2,-0.03,-0.24,11.8831,0.0,0.0,9.77,0.0,0.15,5.0,-0.23,2.0,0.22561362,0.0,0.0,0.0,1
0.58,46.0,2.69,0.0,0.29,0.54,18.983,0.0,0.0,5.87,0.0,0.38,0.0,0.35,2.0,1.747449245,1.0,0.0,1.0,0
-0.48,50.0,-2.44,0.5,0.49,-0.44,13.1164,0.0,0.0,2.89,2.0,-0.04,0.0,-0.01,2.0,0.657582349,0.0,0.0,0.0,0
0.63,50.0,-4.71,0.0,0.06,-0.1,40.5664,0.0,0.0,10.21,0.0,0.47,1.0,0.26,0.0,1.064237893,1.0,0.0,0.0,0
-0.52,100.0,-2.76,0.285714286,0.13,-0.5,10.8831,0.0,0.0,2.77,0.0,-0.98,1.0,-0.72,0.0,0.302077194,0.0,0.0,3.0,0
-0.01,90.33,-1.47,0.0,-0.08,0.65,1.2665,0.0,0.0,1.62,0.0,-0.21,0.0,-0.33,0.0,1.891064579,1.0,0.0,2.0,0
-0.53,31.88,-1.21,99.0,-0.23,-0.48,8.2832,0.0,0.0,1.85,0.0,-0.72,0.0,-0.55,0.0,0.444597397,0.0,0.0,0.0,1
0.48,19.87,-0.51,0.0,-0.65,-0.12,6.0331,0.0,0.0,1.17,0.0,0.08,9.0,0.21,2.0,0.106879991,1.0,3.0,1.0,0
-0.75,14.86,0.0,0.142857143,0.2,-0.55,4.4166,0.0,0.0,0.0,0.0,-0.08,4.0,-0.02,2.0,1.13567473,0.0,1.0,0.0,1
-0.3,19.23,0.19,0.333333333,-0.27,-0.26,13.2166,0.0,0.0,5.27,2.0,-0.72,0.0,-0.63,2.0,0.613160414,0.0,0.0,1.0,1
-0.49,43.33,-2.06,0.0,-0.11,-0.22,7.4831,0.0,0.0,1.81,0.0,-0.18,3.0,-0.15,0.0,1.744212452,0.0,0.0,0.0,0
0.42,26.07,0.69,0.0,0.11,0.35,29.7831,0.0,0.0,15.94,0.0,-0.27,5.0,-0.2,0.0,0.0,0.0,0.0,1.0,0
1.2,45.0,4.83,0.2,0.18,1.1,32.9165,0.0,0.0,9.18,0.0,0.68,7.0,0.53,3.0,1.145711268,1.0,0.0,0.0,0
-0.37,36.92,-1.33,0.0,-0.45,-0.23,23.483,0.0,0.0,5.61,0.0,-1.16,1.0,-0.71,0.0,1.192251581,1.0,3.0,0.0,0
-0.45,43.75,-0.43,0.2,-0.31,-0.4,3.7998,0.0,0.0,1.58,0.0,-0.76,8.0,-0.36,0.0,1.101346652,0.0,0.0,0.0,1
-0.21,88.33,-5.08,0.0,-0.17,-0.17,15.7831,0.0,0.0,4.41,0.0,-0.25,0.0,-0.2,0.0,0.749236549,0.0,0.0,0.0,0
-0.33,35.0,-0.33,0.0,-0.03,-0.21,8.4665,0.0,0.0,3.48,0.0,-0.27,0.0,0.05,0.0,1.170780226,0.0,0.0,0.0,0
0.71,45.0,-1.44,0.0,-0.39,0.47,27.5331,0.0,0.0,14.84,0.0,0.04,5.0,-0.4,0.0,1.953071299,2.0,0.0,0.0,0
-0.1,28.57,0.66,0.2,0.53,-0.06,16.0665,0.0,0.0,7.68,0.0,0.25,3.0,0.2,2.0,1.645761765,0.0,0.0,0.0,0
